가맹점명,사용가능 지역화폐,시도명,시군구명,소재지도로명주소,데이터기준일자
지에스(GS)25 신월대로점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 화곡로 105 .,2024-08-20
지에스(GS)25 신월유진점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 남부순환로70길 16 1층 전부,2024-08-20
지에스(GS)25 신월으뜸점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 신월로 167(신월4동 544-6),2024-08-20
지에스(GS)25 신정로점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동로19길 11 1층(신정동),2024-08-20
지에스(GS)25 신토리1단지점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신정로 293, 신트리1단지아파트 상가동 101호, 103호 (신정동 1259) GS25 신트리1단지",2024-08-20
지에스(GS)25 양천도서관점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신정로7길 76 상가동 102호 103호 (신정동 1281 푸른마을2단지아파트) GS25 양천도서관점,2024-08-20
지에스(GS)25 양천보람점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 곰달래로7길 10 1층,2024-08-20
지에스(GS)25 양천학마을점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신정로14길 1 103호,2024-08-20
지에스(GS)25 양천학마을점(상품권),서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신정로14길 1 (신정동, 학마을아파트) GS25 양천학마을점",2024-08-20
지에스(GS)25 양천한빛점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 남부순환로73길 11 1층 일부 (신월동 523-15),2024-08-20
지에스(GS)25 현대목동점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동동로 257 지하4층 매점,2024-08-20
지에스(GS)25목동호반써밋점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 중앙로29길 11 지하2층 101호, 103호",2024-08-20
지에스(GS)25신정중앙점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 은행정로 14 1층(신정동),2024-08-20
지에스25(GS25) 신월벽산,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 월정로9길 GS25 신월벽산점,2024-08-20
지에스25(GS25) 양천에이스점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 지양로7길 25 1층 일부(신월동),2024-08-20
지에스25목동역점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동로29길 1 (신정동) ,2024-08-20
지에스25신정동성당점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 중앙로46길 29 (신정동) 1층,2024-08-20
지에스25신정신서점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 오목로42길 5 (신정동 989-1),2024-08-20
지에스GS25 목동에스비에스(SBS)점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동서로 161 지하1층 B01호,2024-08-20
지에스GS25 목동칸타빌점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙서로8길 23 1층,2024-08-20
지에스GS25 목동햇살점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동중앙남로14길 1 1층,2024-08-20
지에스GS25 신정푸른마을점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신정로7길 70 B105,B106,B107호(신정동) 지에스GS25 신정푸른마을점",2024-08-20
지에스더프레시 목동12점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울 양천구 목동동로 50 , 지상 101호 및 지층101호 (신정동, 목동신시가지아파트12단지)",2024-08-20
지에이치(GH)자연건강,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신월로 266, 2층 (신정동) 지에이치(GH)자연건강",2024-08-20
지엘학원,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신월로 99 (신월동, 신월시영아파트) 시영아파트상가 201,210호",2024-08-20
지엠비(주)이디야 목동센트럴아이파크위브점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 남부순환로 603 1층,2024-08-20
지엠에듀,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동동로12길 20 (신정동) 202호,2024-08-20
지연야채,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신월로16길 6 (신월동) 일부(신월동),2024-08-20
지오,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울시 양천구 목동동로 53 (신정동, 동문굿모닝탑Ⅰ)",2024-08-20
지올수학교습소,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동서로 77 (목동) 5층 515호,2024-08-20
지원옵티컬(g1 optical),서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 오목로 350(목동) 1층 (썬택씨티빌딩),2024-08-20
지은샵,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 월정로 21(신월동, 해태아파트) 101동 상가 125호",2024-08-20
지음영어교실영어교습소,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 신월로 99 (신월동, 신월시영아파트) 시영상가 104- 105호",2024-08-20
지인 인테리어,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 남부순환로36길 16-1 (신월동, 이화주택) C동지층1호",2024-08-20
지인코스메틱,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울  양천구  월정로38길  8-3 지인코스메틱  (신월동) 1층 우측점포 (화곡동),2024-08-20
지임커피,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 남부순환로31길 29 (신월동, 대명월드) 1층 101호",2024-08-20
지존탕슉절대짜장평강우동,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울시 양천구 목동중앙서로7길 16 (목동) 1층동 104호,2024-08-20
지지,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 목동중앙본로 61, 1층 101호 (목동) 지지",2024-08-20
지지독(ZIZI DOG),서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신목로6길 34(신정동) 1층 상가,2024-08-20
지코바 목동1호점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 목동중앙본로 36 (목동, 목동프라자) 105호",2024-08-20
지코바 신월1호점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 신월로 119 지1층 비101호 신월동 청송그린힐아파트,2024-08-20
지코바 신정1호점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 목동로 163 (신정동, 이스타팰리스) 105호",2024-08-20
지코바신월2호점,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 화곡로13길 19 (신월동) 1층,2024-08-20
지킴이,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 목동중앙본로7길 45(목동, 목동보미리즌빌) 105호 kt",2024-08-20
지피 모터스,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 오목로 126 (신정동) 1층 3호 오토바이,2024-08-20
지한마취통증의학과의원,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울  양천구  목동남로4길 2    (신정동,세양청마루2차주상복합상가209,210호) 405호",2024-08-20
지혜한의원,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신목로 97 3층 301호,2024-08-20
지호기타음악교습소,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 중앙로32길 67 (신정동, 태화상가빌라트) 203호",2024-08-20
지희헤어샵,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 신목로6길 19 (신정동) 1층,2024-08-20
직지설비,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울시 양천구 화곡로4길 3(신월동, 미리내아파트) 미리내아파트상가 103호",2024-08-20
진(眞) 중국어학원,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동서로 77(목동) 320호,2024-08-20
진1926오목교,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,"서울특별시 양천구 오목로 345(목동) 1층 121,122호",2024-08-20
진가네 야채과일생선,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 월정로27길 5(신월동) 1층,2024-08-20
진광합기도체육관,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 공항대로 622 (목동) B1층,2024-08-20
진국밥,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동동로 55 (신정동) 202호,2024-08-20
진로마트,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 중앙로 268 (신정동) 1층,2024-08-20
진미 양푼등갈비,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울특별시 양천구 목동동로 293 (목동) 현대41타워지하1층 진미 양푼등갈비,2024-08-20
진미떡볶이,서울사랑상품권+양천사랑상품권+고향사랑상품권(양천구),서울특별시,양천구,서울 양천구 목동로19길 6 1층,2024-08-20
